player_key,player_name,coverage,period,timestamp,stat_id,stat_value
466.p.10435,Taran Armstrong,season,2025,2025-11-04,0,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,1,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,2,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,3,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,4,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,5,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,6,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,7,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,8,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,9,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,10,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,11,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,12,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,13,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,14,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,15,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,16,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,17,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,18,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,19,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,20,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,21,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,22,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,23,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,24,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,25,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,27,-
466.p.10435,Taran Armstrong,season,2025,2025-11-04,28,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,0,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,1,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,2,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,3,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,4,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,5,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,6,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,7,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,8,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,9,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,10,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,11,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,12,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,13,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,14,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,15,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,16,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,17,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,18,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,19,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,20,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,21,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,22,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,23,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,24,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,25,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,27,-
466.p.10436,Phillip Wheeler,season,2025,2025-11-04,28,-
466.p.10448,Tre Johnson,season,2025,2025-11-04,0,16
466.p.10448,Tre Johnson,season,2025,2025-11-04,1,-
466.p.10448,Tre Johnson,season,2025,2025-11-04,2,380
466.p.10448,Tre Johnson,season,2025,2025-11-04,3,152
466.p.10448,Tre Johnson,season,2025,2025-11-04,4,66
466.p.10448,Tre Johnson,season,2025,2025-11-04,5,.434
466.p.10448,Tre Johnson,season,2025,2025-11-04,6,18
466.p.10448,Tre Johnson,season,2025,2025-11-04,7,14
466.p.10448,Tre Johnson,season,2025,2025-11-04,8,.778
466.p.10448,Tre Johnson,season,2025,2025-11-04,9,79
466.p.10448,Tre Johnson,season,2025,2025-11-04,10,30
466.p.10448,Tre Johnson,season,2025,2025-11-04,11,.380
466.p.10448,Tre Johnson,season,2025,2025-11-04,12,176
466.p.10448,Tre Johnson,season,2025,2025-11-04,13,8
466.p.10448,Tre Johnson,season,2025,2025-11-04,14,38
