player_key,player_name,coverage,period,timestamp,stat_id,stat_value
466.p.10549,Mitch Mascari,season,2025,2025-11-02,0,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,1,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,2,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,3,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,4,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,5,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,6,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,7,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,8,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,9,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,10,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,11,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,12,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,13,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,14,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,15,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,16,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,17,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,18,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,19,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,20,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,21,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,22,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,23,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,24,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,25,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,27,-
466.p.10549,Mitch Mascari,season,2025,2025-11-02,28,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,0,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,1,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,2,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,3,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,4,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,5,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,6,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,7,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,8,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,9,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,10,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,11,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,12,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,13,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,14,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,15,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,16,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,17,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,18,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,19,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,20,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,21,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,22,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,23,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,24,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,25,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,27,-
466.p.10550,Gabe Madsen,season,2025,2025-11-02,28,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,0,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,1,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,2,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,3,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,4,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,5,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,6,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,7,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,8,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,9,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,10,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,11,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,12,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,13,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,14,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,15,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,16,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,17,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,18,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,19,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,20,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,21,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,22,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,23,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,24,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,25,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,27,-
466.p.10553,Lamont Butler,season,2025,2025-11-02,28,-
466.p.10554,Kadary Richmond,season,2025,2025-11-02,0,-
466.p.10554,Kadary Richmond,season,2025,2025-11-02,1,-
466.p.10554,Kadary Richmond,season,2025,2025-11-02,2,-
466.p.10554,Kadary Richmond,season,2025,2025-11-02,3,-
466.p.10554,Kadary Richmond,season,2025,2025-11-02,4,-
466.p.10554,Kadary Richmond,season,2025,2025-11-02,5,-
466.p.10554,Kadary Richmond,season,2025,2025-11-02,6,-
466.p.10554,Kadary Richmond,season,2025,2025-11-02,7,-
466.p.10554,Kadary Richmond,season,2025,2025-11-02,8,-
466.p.10554,Kadary Richmond,season,2025,2025-11-02,9,-
466.p.10554,Kadary Richmond,season,2025,2025-11-02,10,-
466.p.10554,Kadary Richmond,season,2025,2025-11-02,11,-
466.p.10554,Kadary Richmond,season,2025,2025-11-02,12,-
466.p.10554,Kadary Richmond,season,2025,2025-11-02,13,-
466.p.10554,Kadary Richmond,season,2025,2025-11-02,14,-
466.p.10554,Kadary Richmond,season,2025,2025-11-02,15,-
466.p.10554,Kadary Richmond,season,2025,2025-11-02,16,-
466.p.10554,Kadary Richmond,season,2025,2025-11-02,17,-
466.p.10554,Kadary Richmond,season,2025,2025-11-02,18,-
